StockID,Date,Foreign Investor Room,Remaining Room Shares,Remaining Room %,Matched Buy Volume,Matched Buy Value,Matched Sell Volume,Matched Sell Value,Negotiated Buy Volume,Negotiated Buy Value,Negotiated Sell Volume,Negotiated Sell Value,Total Buy Volume,Total Buy Value,Total Sell Volume,Total Sell Value
CMG,30/05/2024,"95,013,498","10,331,158",5.44,"77,800","4,587","507,600","30,065",0,0,0,0,"77,800","4,587","507,600","30,065"
CMG,29/05/2024,"95,013,498","10,006,858",5.27,"7,048",431,"439,833","27,018",0,0,0,0,"7,048",431,"439,833","27,018"
CMG,28/05/2024,"95,013,498","9,424,348",4.96,"66,500","4,005","36,651","2,203",0,0,0,0,"66,500","4,005","36,651","2,203"
CMG,27/05/2024,"95,013,498","9,374,348",4.93,"26,200","1,552","324,300","19,427",0,0,0,0,"26,200","1,552","324,300","19,427"
CMG,24/05/2024,"95,013,498","9,101,743",4.79,"33,403","2,066","589,558","36,602",0,0,0,0,"33,403","2,066","589,558","36,602"
CMG,23/05/2024,"95,013,498","8,926,183",4.7,"154,000","9,760","116,500","7,379",0,0,0,0,"154,000","9,760","116,500","7,379"
CMG,22/05/2024,"95,013,498","8,527,283",4.49,"20,000","1,237","298,805","18,409",0,0,0,0,"20,000","1,237","298,805","18,409"
CMG,21/05/2024,"95,013,498","7,492,483",3.94,"103,300","6,239","208,963","12,819",0,0,0,0,"103,300","6,239","208,963","12,819"
CMG,20/05/2024,"95,013,498","7,066,609",3.72,"16,700","1,015","552,900","33,587",0,0,0,0,"16,700","1,015","552,900","33,587"
CMG,17/05/2024,"95,013,498","6,261,003",3.29,"109,200","6,661","1,054,800","64,330","25,000","1,605",0,0,"134,200","8,266","1,054,800","64,330"
CMG,16/05/2024,"95,013,498","6,084,162",3.2,"33,300","2,044","529,174","32,520",0,0,0,0,"33,300","2,044","529,174","32,520"
CMG,15/05/2024,"95,013,498","5,736,026",3.02,"67,100","4,297","822,306","52,607",0,0,0,0,"67,100","4,297","822,306","52,607"
CMG,14/05/2024,"95,013,498","5,279,026",2.78,"139,196","8,432","311,041","19,336",0,0,0,0,"139,196","8,432","311,041","19,336"
CMG,13/05/2024,"95,013,498","5,372,876",2.83,"65,400","3,844","381,436","22,361",0,0,0,0,"65,400","3,844","381,436","22,361"
CMG,10/05/2024,"95,013,498","5,380,222",2.83,"171,201","9,994","524,100","30,439",0,0,0,0,"171,201","9,994","524,100","30,439"
CMG,09/05/2024,"95,013,498","5,478,440",2.88,"88,900","4,899","45,346","2,503",0,0,0,0,"88,900","4,899","45,346","2,503"
CMG,08/05/2024,"95,013,498","5,510,288",2.9,"19,700",984,"58,054","2,902",0,0,0,0,"19,700",984,"58,054","2,902"
CMG,07/05/2024,"95,013,498","5,481,788",2.88,"50,700","2,471","72,900","3,546",0,0,0,0,"50,700","2,471","72,900","3,546"
CMG,06/05/2024,"95,013,498","5,378,331",2.83,"83,600","3,848","57,052","2,634",0,0,0,0,"83,600","3,848","57,052","2,634"
CMG,03/05/2024,"95,013,498","5,421,831",2.85,"13,400",616,"98,900","4,540",0,0,0,0,"13,400",616,"98,900","4,540"
CMG,02/05/2024,"95,013,498","5,374,981",2.83,"51,400","2,363","103,400","4,700",0,0,0,0,"51,400","2,363","103,400","4,700"
CMG,26/04/2024,"95,013,498","5,340,761",2.81,"48,000","2,137","40,100","1,787",0,0,0,0,"48,000","2,137","40,100","1,787"
CMG,25/04/2024,"95,013,498","5,572,646",2.93,"307,500","14,010","111,600","5,144",0,0,0,0,"307,500","14,010","111,600","5,144"
CMG,24/04/2024,"95,013,498","5,537,731",2.91,"169,955","7,596","34,220","1,516",0,0,0,0,"169,955","7,596","34,220","1,516"
CMG,23/04/2024,"95,013,498","5,664,384",2.98,"576,300","24,766","123,615","5,426",0,0,0,0,"576,300","24,766","123,615","5,426"
CMG,22/04/2024,"95,013,498","6,162,544",3.24,"65,700","2,765","34,915","1,469",0,0,0,0,"65,700","2,765","34,915","1,469"
CMG,19/04/2024,"95,013,498","6,169,044",3.25,"434,000","18,397","43,302","1,851",0,0,0,0,"434,000","18,397","43,302","1,851"
CMG,17/04/2024,"95,013,498","6,486,926",3.41,"226,200","10,014","78,140","3,481",0,0,0,0,"226,200","10,014","78,140","3,481"
CMG,16/04/2024,"95,013,498","6,618,490",3.48,"123,900","5,406","59,200","2,628",0,0,0,0,"123,900","5,406","59,200","2,628"
CMG,15/04/2024,"95,013,498","6,650,090",3.5,"3,500",167,"116,118","5,552",0,0,0,0,"3,500",167,"116,118","5,552"
CMG,12/04/2024,"95,013,498","6,564,188",3.45,"20,700",986,"94,600","4,513",0,0,0,0,"20,700",986,"94,600","4,513"
CMG,11/04/2024,"95,013,498","6,493,006",3.42,"14,300",685,"92,300","4,424",0,0,0,0,"14,300",685,"92,300","4,424"
CMG,10/04/2024,"95,013,498","6,415,362",3.38,"75,300","3,614","110,102","5,308",0,0,0,0,"75,300","3,614","110,102","5,308"
CMG,09/04/2024,"95,013,498","6,400,910",3.37,"95,900","4,413","71,182","3,255",0,0,0,0,"95,900","4,413","71,182","3,255"
CMG,08/04/2024,"95,013,498","6,439,332",3.39,"149,800","7,088","91,944","4,344",0,0,0,0,"149,800","7,088","91,944","4,344"
CMG,05/04/2024,"95,013,498","6,701,132",3.53,"152,800","7,266","89,700","4,212",0,0,0,0,"152,800","7,266","89,700","4,212"
CMG,04/04/2024,"95,013,498","6,692,522",3.52,"46,268","2,106","57,478","2,624",0,0,0,0,"46,268","2,106","57,478","2,624"
CMG,03/04/2024,"95,013,498","6,728,554",3.54,"278,500","11,460","40,800","1,692",0,0,0,0,"278,500","11,460","40,800","1,692"
CMG,02/04/2024,"95,013,498","6,982,954",3.67,"179,200","7,169","8,610",341,0,0,0,0,"179,200","7,169","8,610",341
CMG,01/04/2024,"95,013,498","7,156,854",3.77,"240,700","9,605","10,236",407,0,0,0,0,"240,700","9,605","10,236",407
CMG,29/03/2024,"95,013,498","7,382,754",3.89,"7,100",284,"24,100",962,0,0,0,0,"7,100",284,"24,100",962
CMG,28/03/2024,"95,013,498","7,664,035",4.03,"128,100","5,147","5,300",212,"175,000","7,030",0,0,"303,100","12,177","5,300",212
CMG,27/03/2024,"95,013,498","7,654,535",4.03,"99,362","3,968","14,800",592,0,0,0,0,"99,362","3,968","14,800",592
CMG,26/03/2024,"95,013,498","8,019,897",4.22,"282,500","11,267","28,900","1,146",0,0,0,0,"282,500","11,267","28,900","1,146"
CMG,25/03/2024,"95,013,498","8,032,707",4.23,"15,900",630,"9,500",376,0,0,0,0,"15,900",630,"9,500",376
CMG,22/03/2024,"95,013,498","8,027,731",4.22,"56,302","2,219","16,500",653,0,0,0,0,"56,302","2,219","16,500",653
CMG,21/03/2024,"95,013,498","8,054,978",4.24,"91,800","3,614","3,100",124,0,0,0,0,"91,800","3,614","3,100",124
CMG,20/03/2024,"95,013,498","8,093,949",4.26,"17,100",677,"4,976",194,0,0,0,0,"17,100",677,"4,976",194
CMG,19/03/2024,"95,013,498","8,062,149",4.24,"17,400",695,"29,055","1,153",0,0,0,0,"17,400",695,"29,055","1,153"
CMG,18/03/2024,"95,013,498","8,053,737",4.24,"32,400","1,309","52,829","2,111",0,0,0,0,"32,400","1,309","52,829","2,111"
CMG,15/03/2024,"95,013,498","8,081,037",4.25,"10,600",432,"48,900","1,985",0,0,0,0,"10,600",432,"48,900","1,985"
CMG,14/03/2024,"95,013,498","8,079,259",4.25,"20,900",864,"25,812","1,063",0,0,0,0,"20,900",864,"25,812","1,063"
CMG,13/03/2024,"95,013,498","8,085,921",4.26,"103,900","4,346","5,100",213,0,0,0,0,"103,900","4,346","5,100",213
CMG,12/03/2024,"95,013,498","8,325,124",4.38,"151,200","6,051","12,200",491,0,0,0,0,"151,200","6,051","12,200",491
