StockID,Date,Foreign Investor Room,Remaining Room Shares,Remaining Room %,Matched Buy Volume,Matched Buy Value,Matched Sell Volume,Matched Sell Value,Negotiated Buy Volume,Negotiated Buy Value,Negotiated Sell Volume,Negotiated Sell Value,Total Buy Volume,Total Buy Value,Total Sell Volume,Total Sell Value
FPT,25/07/2024,715619552.00,58033170.00,3.97,798400.00,99653.00,601200.00,74952.00,620000.00,77354.00,620000.00,77354.00,1418400.00,177006.00,1221200.00,152306.00
FPT,24/07/2024,715619552.00,57412334.00,3.93,851500.00,106816.00,1468400.00,184199.00,20000.00,2680.00,0.00,0.00,871500.00,109496.00,1468400.00,184199.00
FPT,23/07/2024,715619552.00,56263395.00,3.85,1080800.00,137041.00,1069400.00,135678.00,0.00,0.00,0.00,0.00,1080800.00,137041.00,1069400.00,135678.00
FPT,22/07/2024,715619552.00,54449861.00,3.73,1989600.00,246999.00,1492400.00,185691.00,0.00,0.00,0.00,0.00,1989600.00,246999.00,1492400.00,185691.00
FPT,19/07/2024,715619552.00,53875211.00,3.69,428100.00,54170.00,2220900.00,282318.00,0.00,0.00,0.00,0.00,428100.00,54170.00,2220900.00,282318.00
FPT,18/07/2024,715619552.00,53771380.00,3.68,1061600.00,136943.00,3792600.00,488940.00,0.00,0.00,0.00,0.00,1061600.00,136943.00,3792600.00,488940.00
FPT,17/07/2024,715619552.00,55004105.00,3.77,2234900.00,294587.00,1002800.00,133060.00,0.00,0.00,0.00,0.00,2234900.00,294587.00,1002800.00,133060.00
FPT,16/07/2024,622284748.00,54211887.00,3.71,1625500.00,216556.00,1165500.00,155293.00,349900.00,46604.00,349900.00,46604.00,1975400.00,263160.00,1515400.00,201898.00
FPT,15/07/2024,622284748.00,51058320.00,3.50,868300.00,115500.00,1002200.00,133642.00,0.00,0.00,0.00,0.00,868300.00,115500.00,1002200.00,133642.00
FPT,12/7/2024,622284748.00,48706339.00,3.34,559400.00,74768.00,920000.00,123197.00,36600.00,4903.00,36600.00,4903.00,596000.00,79671.00,956600.00,128101.00
FPT,11/7/2024,622284748.00,43649442.00,2.99,1003900.00,134242.00,3980000.00,531602.00,0.00,0.00,0.00,0.00,1003900.00,134242.00,3980000.00,531602.00
FPT,10/7/2024,622284748.00,41448078.00,2.84,386200.00,52405.00,2911500.00,395219.00,0.00,0.00,0.00,0.00,386200.00,52405.00,2911500.00,395219.00
FPT,9/7/2024,622284748.00,39710815.00,2.72,1060600.00,145458.00,6018900.00,825456.00,0.00,0.00,0.00,0.00,1060600.00,145458.00,6018900.00,825456.00
FPT,8/7/2024,622284748.00,38567480.00,2.64,692419.00,96232.00,2587900.00,359402.00,240000.00,33336.00,240000.00,33336.00,932419.00,129567.00,2827900.00,392737.00
FPT,5/7/2024,622284748.00,37950269.00,2.60,821014.00,113400.00,2777090.00,384391.00,0.00,0.00,0.00,0.00,821014.00,113400.00,2777090.00,384391.00
FPT,4/7/2024,622284748.00,37245083.00,2.55,1283580.00,172278.00,1122335.00,149950.00,0.00,0.00,0.00,0.00,1283580.00,172278.00,1122335.00,149950.00
FPT,3/7/2024,622284748.00,36418149.00,2.49,1178124.00,155150.00,1267630.00,166899.00,250000.00,32915.00,250000.00,32915.00,1428124.00,188065.00,1517630.00,199814.00
FPT,2/7/2024,622284748.00,34924968.00,2.39,1855694.00,242009.00,1505200.00,195627.00,839400.00,109691.00,839400.00,109691.00,2695094.00,351700.00,2344600.00,305317.00
FPT,1/7/2024,622284748.00,35323162.00,2.42,271708.00,35071.00,2200514.00,283986.00,0.00,0.00,0.00,0.00,271708.00,35071.00,2200514.00,283986.00
FPT,28/06/2024,622284748.00,32664870.00,2.24,826180.00,108263.00,2761305.00,364069.00,0.00,0.00,0.00,0.00,826180.00,108263.00,2761305.00,364069.00
FPT,27/06/2024,622284748.00,29840072.00,2.04,780841.00,103548.00,1547500.00,204608.00,0.00,0.00,0.00,0.00,780841.00,103548.00,1547500.00,204608.00
FPT,26/06/2024,622284748.00,24722275.00,1.69,1098839.00,144003.00,3020000.00,393613.00,0.00,0.00,0.00,0.00,1098839.00,144003.00,3020000.00,393613.00
FPT,25/06/2024,622284748.00,23101114.00,1.58,1610118.00,208693.00,3650978.00,473598.00,343343.00,44635.00,343343.00,44635.00,1953461.00,253327.00,3994321.00,518233.00
FPT,24/06/2024,622284748.00,22155418.00,1.52,1487752.00,198294.00,5900038.00,788716.00,0.00,0.00,0.00,0.00,1487752.00,198294.00,5900038.00,788716.00
FPT,21/06/2024,622284748.00,21334370.00,1.46,1019553.00,137267.00,2696000.00,364332.00,0.00,0.00,0.00,0.00,1019553.00,137267.00,2696000.00,364332.00
FPT,20/06/2024,622284748.00,19489204.00,1.33,580798.00,77651.00,2555814.00,343051.00,0.00,0.00,0.00,0.00,580798.00,77651.00,2555814.00,343051.00
FPT,19/06/2024,622284748.00,18991302.00,1.30,513376.00,66712.00,2228800.00,288611.00,0.00,0.00,0.00,0.00,513376.00,66712.00,2228800.00,288611.00
FPT,18/06/2024,622284748.00,17294378.00,1.36,522443.00,67085.00,2860719.00,368915.00,75800.00,9765.00,75800.00,9765.00,598243.00,76850.00,2936519.00,378680.00
FPT,17/06/2024,622284748.00,11965986.00,0.94,293292.00,37964.00,1149700.00,148963.00,0.00,0.00,0.00,0.00,293292.00,37964.00,1149700.00,148963.00
FPT,14/06/2024,622284748.00,7931127.00,0.62,1069099.00,138974.00,2210300.00,287481.00,0.00,0.00,0.00,0.00,1069099.00,138974.00,2210300.00,287481.00
FPT,13/06/2024,622284748.00,6954432.00,0.55,346290.00,45429.00,5350835.00,701527.00,0.00,0.00,500000.00,65564.00,346290.00,45429.00,5850835.00,767091.00
FPT,12/6/2024,622284748.00,5971206.00,0.47,547440.00,71413.00,4328151.00,566705.00,0.00,0.00,0.00,0.00,547440.00,71413.00,4328151.00,566705.00
FPT,11/6/2024,622284748.00,5704776.00,0.45,244800.00,35410.00,2045700.00,295391.00,0.00,0.00,0.00,0.00,244800.00,35410.00,2045700.00,295391.00
FPT,10/6/2024,622284748.00,3942973.00,0.31,130800.00,18797.00,1329500.00,190834.00,0.00,0.00,0.00,0.00,130800.00,18797.00,1329500.00,190834.00
FPT,7/6/2024,622284748.00,2888237.00,0.23,881800.00,124524.00,1058700.00,149496.00,219700.00,31035.00,219700.00,31035.00,1101500.00,155559.00,1278400.00,180531.00
FPT,6/6/2024,622284748.00,1988231.00,0.16,333900.00,46858.00,1928800.00,271071.00,0.00,0.00,0.00,0.00,333900.00,46858.00,1928800.00,271071.00
FPT,5/6/2024,622284748.00,1535081.00,0.12,1534600.00,217748.00,1972800.00,278766.00,0.00,0.00,0.00,0.00,1534600.00,217748.00,1972800.00,278766.00
FPT,4/6/2024,622284748.00,3300052.00,0.26,1943500.00,270084.00,1234600.00,171566.00,0.00,0.00,0.00,0.00,1943500.00,270084.00,1234600.00,171566.00
FPT,3/6/2024,622284748.00,1668251.00,0.13,1244000.00,169893.00,1988200.00,271684.00,0.00,0.00,0.00,0.00,1244000.00,169893.00,1988200.00,271684.00
FPT,31/05/2024,622284748.00,534061.00,0.04,533900.00,71756.00,178700.00,24089.00,63100.00,8484.00,63100.00,8484.00,597000.00,80241.00,241800.00,32573.00
FPT,30/05/2024,622284748.00,1349609.00,0.11,1348900.00,179663.00,2876100.00,382399.00,0.00,0.00,0.00,0.00,1348900.00,179663.00,2876100.00,382399.00
FPT,29/05/2024,622284748.00,603909.00,0.05,2417838.00,328272.00,1668251.00,226792.00,250000.00,34500.00,0.00,0.00,2667838.00,362772.00,1668251.00,226792.00
FPT,28/05/2024,622284748.00,0.00,0.00,1122915.00,150601.00,534012.00,71707.00,250000.00,33500.00,0.00,0.00,1372915.00,184101.00,534012.00,71707.00
FPT,27/05/2024,622284748.00,0.00,0.00,1006688.00,133885.00,786500.00,104073.00,778300.00,103290.00,778300.00,103290.00,1784988.00,237175.00,1564800.00,207363.00
FPT,24/05/2024,622284748.00,0.00,0.00,607768.00,83182.00,3271747.00,438575.00,500000.00,67180.00,500000.00,67180.00,1107768.00,150362.00,3771747.00,505755.00
FPT,23/05/2024,622284748.00,0.00,0.00,0.00,0.00,1372915.00,187149.00,47500.00,6752.00,47500.00,6752.00,47500.00,6752.00,1420415.00,193901.00
FPT,22/05/2024,622284748.00,0.00,0.00,455900.00,62845.00,1006688.00,138773.00,26900.00,3678.00,26900.00,3678.00,482800.00,66523.00,1033588.00,142451.00
FPT,21/05/2024,622284748.00,0.00,0.00,277700.00,37212.00,607768.00,81607.00,734400.00,99449.00,734400.00,99449.00,1012100.00,136661.00,1342168.00,181056.00
FPT,20/05/2024,622284748.00,0.00,0.00,800.00,108.00,27900.00,3769.00,1100000.00,148838.00,1100000.00,148838.00,1100800.00,148946.00,1127900.00,152607.00
FPT,17/05/2024,622284748.00,0.00,0.00,152.00,14.00,491900.00,66034.00,524600.00,70891.00,524600.00,70891.00,524752.00,70904.00,1016500.00,136925.00
FPT,16/05/2024,622284748.00,0.00,0.00,5400.00,732.00,277700.00,37840.00,327400.00,45137.00,293400.00,40464.00,332800.00,45869.00,571100.00,78304.00
FPT,15/05/2024,622284748.00,0.00,0.00,200.00,26.00,800.00,106.00,776600.00,105422.00,396600.00,54344.00,776800.00,105448.00,397400.00,54450.00
FPT,14/05/2024,622284748.00,0.00,0.00,3969.00,507.00,152.00,13.00,847300.00,113192.00,847300.00,113192.00,851269.00,113699.00,847452.00,113205.00
FPT,13/05/2024,622284748.00,0.00,0.00,0.00,0.00,39400.00,5124.00,2328000.00,314280.00,2328000.00,314280.00,2328000.00,314280.00,2367400.00,319404.00
FPT,10/5/2024,622284748.00,0.00,0.00,0.00,0.00,380200.00,49773.00,255000.00,33992.00,255000.00,33992.00,255000.00,33992.00,635200.00,83764.00
FPT,9/5/2024,622284748.00,0.00,0.00,0.00,0.00,3917.00,510.00,638248.00,86967.00,638300.00,86967.00,638248.00,86967.00,642217.00,87478.00
FPT,8/5/2024,622284748.00,0.00,0.00,100.00,13.00,95.00,0.00,806700.00,111359.00,806700.00,111359.00,806800.00,111372.00,806795.00,111359.00
FPT,7/5/2024,622284748.00,19454.00,0.00,19400.00,2483.00,4200.00,546.00,738400.00,100792.00,738400.00,100792.00,757800.00,103275.00,742600.00,101338.00
FPT,6/5/2024,622284748.00,0.00,0.00,13000.00,1645.00,0.00,0.00,40000.00,5388.00,40000.00,5388.00,53000.00,7033.00,40000.00,5388.00
FPT,3/5/2024,622284748.00,0.00,0.00,3200.00,410.00,100.00,13.00,1474300.00,198217.00,1474300.00,198217.00,1477500.00,198627.00,1474400.00,198230.00
FPT,2/5/2024,622284748.00,5150.00,0.00,5100.00,631.00,19300.00,2413.00,3418700.00,450585.00,3418700.00,450585.00,3423800.00,451216.00,3438000.00,452997.00
FPT,26/04/2024,622284748.00,0.00,0.00,0.00,0.00,13000.00,1604.00,2656500.00,350127.00,2656500.00,350127.00,2656500.00,350127.00,2669500.00,351730.00
FPT,25/04/2024,622284748.00,21918.00,0.00,0.00,0.00,3200.00,398.00,3487800.00,448182.00,3465900.00,445368.00,3487800.00,448182.00,3469100.00,445766.00
FPT,24/04/2024,622284748.00,0.00,0.00,1800.00,204.00,5150.00,612.00,787000.00,94519.00,787000.00,94519.00,788800.00,94723.00,792150.00,95131.00
FPT,23/04/2024,622284748.00,0.00,0.00,0.00,0.00,0.00,0.00,98600.00,11635.00,98600.00,11635.00,98600.00,11635.00,98600.00,11635.00
FPT,22/04/2024,622284748.00,0.00,0.00,0.00,0.00,21900.00,2417.00,107900.00,12581.00,107918.00,12581.00,107900.00,12581.00,129818.00,14998.00
FPT,19/04/2024,622284748.00,0.00,0.00,0.00,0.00,6600.00,727.00,2490000.00,297804.00,2490000.00,297804.00,2490000.00,297804.00,2496600.00,298531.00
FPT,17/04/2024,622284748.00,0.00,0.00,0.00,0.00,10933.00,1226.00,972500.00,117575.00,972500.00,117575.00,972500.00,117575.00,983433.00,118801.00
FPT,16/04/2024,622284748.00,0.00,0.00,0.00,0.00,7701.00,866.00,880500.00,105132.00,880500.00,105132.00,880500.00,105132.00,888201.00,105997.00
FPT,15/04/2024,622284748.00,0.00,0.00,100.00,12.00,0.00,0.00,587400.00,72544.00,587400.00,72544.00,587500.00,72555.00,587400.00,72544.00
FPT,12/4/2024,622284748.00,13148.00,0.00,13100.00,1518.00,0.00,0.00,390220.00,47958.00,390220.00,47958.00,403320.00,49476.00,390220.00,47958.00
FPT,11/4/2024,622284748.00,0.00,0.00,0.00,0.00,0.00,0.00,73900.00,8994.00,73900.00,8994.00,73900.00,8994.00,73900.00,8994.00
FPT,10/4/2024,622284748.00,0.00,0.00,844.00,91.00,100.00,11.00,190920.00,23082.00,190920.00,23082.00,191764.00,23173.00,191020.00,23094.00
FPT,9/4/2024,622284748.00,0.00,0.00,15.00,0.00,13148.00,1479.00,0.00,0.00,0.00,0.00,15.00,0.00,13148.00,1479.00
FPT,8/4/2024,622284748.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FPT,5/4/2024,622284748.00,0.00,0.00,0.00,0.00,800.00,91.00,81800.00,9971.00,81800.00,9971.00,81800.00,9971.00,82600.00,10062.00
FPT,4/4/2024,622284748.00,0.00,0.00,8440.00,966.00,15.00,0.00,570500.00,70229.00,570500.00,70229.00,578940.00,71195.00,570515.00,70229.00
FPT,3/4/2024,622284748.00,0.00,0.00,0.00,0.00,4821.00,562.00,326000.00,40783.00,326000.00,40783.00,326000.00,40783.00,330821.00,41344.00
FPT,2/4/2024,622284748.00,0.00,0.00,0.00,0.00,224.00,23.00,459700.00,57417.00,459700.00,57417.00,459700.00,57417.00,459924.00,57440.00
FPT,1/4/2024,622284748.00,0.00,0.00,1700.00,197.00,8440.00,972.00,799000.00,99555.00,799000.00,99555.00,800700.00,99753.00,807440.00,100527.00
FPT,29/03/2024,622284748.00,0.00,0.00,0.00,0.00,200.00,23.00,924600.00,115760.00,924600.00,115760.00,924600.00,115760.00,924800.00,115783.00
FPT,28/03/2024,622284748.00,0.00,0.00,0.00,0.00,0.00,0.00,51200.00,6308.00,51200.00,6308.00,51200.00,6308.00,51200.00,6308.00
FPT,27/03/2024,622284748.00,0.00,0.00,0.00,0.00,1700.00,194.00,40000.00,4920.00,40000.00,4920.00,40000.00,4920.00,41700.00,5114.00
FPT,26/03/2024,622284748.00,0.00,0.00,0.00,0.00,6200.00,707.00,1390790.00,169537.00,1390790.00,169537.00,1390790.00,169537.00,1396990.00,170244.00
FPT,25/03/2024,622284748.00,0.00,0.00,0.00,0.00,2100.00,240.00,40200.00,4941.00,40200.00,4941.00,40200.00,4941.00,42300.00,5181.00
FPT,22/03/2024,622284748.00,0.00,0.00,0.00,0.00,0.00,0.00,359476.00,42955.00,359476.00,42955.00,359476.00,42955.00,359476.00,42955.00
FPT,21/03/2024,622284748.00,0.00,0.00,0.00,0.00,200.00,23.00,344500.00,42201.00,344500.00,42201.00,344500.00,42201.00,344700.00,42224.00
FPT,20/03/2024,622284748.00,0.00,0.00,0.00,0.00,0.00,0.00,310200.00,37162.00,310200.00,37162.00,310200.00,37162.00,310200.00,37162.00
FPT,19/03/2024,622284748.00,0.00,0.00,6408.00,723.00,0.00,0.00,700200.00,84654.00,700200.00,84654.00,706608.00,85377.00,700200.00,84654.00
FPT,18/03/2024,622284748.00,0.00,0.00,100.00,12.00,0.00,0.00,1811900.00,224857.00,1811900.00,224857.00,1812000.00,224868.00,1811900.00,224857.00
FPT,15/03/2024,622284748.00,0.00,0.00,53.00,0.00,7000.00,637.00,851700.00,106548.00,851700.00,106548.00,851753.00,106548.00,858700.00,107184.00
FPT,14/03/2024,622284748.00,0.00,0.00,5400.00,640.00,6408.00,750.00,2552400.00,319305.00,2552400.00,319305.00,2557800.00,319945.00,2558808.00,320055.00
FPT,13/03/2024,622284748.00,0.00,0.00,3900.00,440.00,100.00,12.00,970500.00,116169.00,970500.00,116169.00,974400.00,116609.00,970600.00,116180.00
FPT,12/3/2024,622284748.00,0.00,0.00,0.00,0.00,0.00,0.00,220000.00,25894.00,220000.00,25894.00,220000.00,25894.00,220000.00,25894.00
